"","logFC.populationSTDI","logFC.populationSTGL2","logFC.populationSTGL3","logFC.populationSTIN","logFC.populationSTPO1","logFC.populationSTTO.BH","logCPM","LR","PValue","FDR"
"Sdiv_ptg000004l_1950-R",-2.39148654653527,-7.00895013568902,-7.79221871671949,-11.3878228849281,-8.11387441336669,-1.55606081550887,3.56395302545945,554.163600303213,1.78740887962681e-116,5.90077438748992e-114
"Sdiv_ptg000010l_0089-R",-5.94608057554541,1.13258682540784,0.937149722921232,0.684720681540985,0.746212928264163,0.119646184591963,9.83683569660684,553.931294415708,2.00588309669479e-116,6.56862008261198e-114
"Sdiv_ptg000002l_0888-R",0.839458319714736,-3.1195560873916,-8.17239668216408,-5.45204350304757,-0.107092067910069,-1.06005136752681,4.55759815920038,552.339982424334,4.41941538139213e-116,1.43563824781447e-113
"Sdiv_ptg000002l_1788-R",-0.0118367777609708,-5.30927183250558,-3.63784061100404,-7.98133513837091,-4.03061667784996,-0.489001367317766,4.99290527443049,549.051536280722,2.26086132742894e-115,7.28607421123648e-113
"Sdiv_ptg000009l_1609-R",-2.54857178370879,-6.50175501225165,-11.5243295413969,-8.59256629544497,-3.86821231331535,-3.1492312528744,3.68514827683861,548.076668174031,3.66797087977801e-115,1.17276870507296e-112
"Sdiv_ptg000005l_0242-R",0.78360093305555,-3.850834732739,-0.191110445043589,-6.35125551626982,-1.82318747215259,-0.335587955028368,6.74185866266005,546.629346317657,7.52349223690032e-115,2.38671035759042e-112
"Sdiv_ptg000015l_1745-R",-0.919400337671595,-2.55381607690003,-3.52202456123161,-2.0528888626695,-8.43585725506918,-2.75935900680527,6.93770764391974,544.976361632762,1.70899039992565e-114,5.37947784336286e-112
"Sdiv_ptg000004l_0618-R",-7.04286468010279,-0.705877796691502,-1.02504648424963,-0.88392791009557,-1.72160409630087,-7.36679619225988,5.14533138106244,543.952818733046,2.84035269207252e-114,8.87195087802284e-112
"Sdiv_ptg000007l_1499-R",-1.71742286857517,0.973264229708887,-0.564816211212208,-0.435450919305283,5.11916712259946,-2.8939643990756,5.97413537375211,543.328910110725,3.87132060201756e-114,1.19999117836279e-111
"Sdiv_ptg000008l_0275-R",0.287157576308937,-3.14281256383362,-0.691873636831508,-6.08837025597345,-2.44970314828804,-0.98111369231129,7.15759897706188,543.079977336861,4.38043886411877e-114,1.34751591300308e-111
"Sdiv_ptg000001l_0255-R",0.0576902252696384,0.323484351380019,0.273428442598671,0.451675645310177,-4.4787343771593,0.242682401090207,7.31203535246499,541.396331808212,1.01025169419657e-113,3.08438197703354e-111
"Sdiv_ptg000004l_0635-R",4.98588184142684,-0.306641612851256,2.39204519380308,-1.62654955484523,-5.59780497020333,4.89662596530719,4.86986810017851,537.775958914957,6.09224446462286e-113,1.84613193082445e-110
"Sdiv_ptg000008l_0659-R",0.700204862078236,3.31279616831664,4.00412892038674,3.12861403146719,2.78202243733093,1.8617824265271,8.94030989112096,535.408021267856,1.97310280963676e-112,5.93480093986001e-110
"Sdiv_ptg000002l_0573-R",-0.398305816126513,-0.922092042230854,-0.253664351489265,0.0127505767445957,-7.30066236009454,-0.820882589570072,5.43897452456257,532.219143608804,9.60365117782866e-112,2.86739602740375e-109
"Sdiv_ptg000022l_0739-R",0.604838392393263,-5.10290178806019,-7.30527958260346,-3.99303025242214,-3.88806992548467,-1.48229400204577,4.98296219674035,531.858531545997,1.1485655382511e-111,3.40428118585578e-109
"Sdiv_ptg000003l_1500-R",0.0698690678562408,-2.60154943078873,-4.28417221280668,-2.40220046491137,-3.6692964644892,-3.37738225814363,8.73567713173458,530.625229150744,2.1181422115778e-111,6.23255671328465e-109
"Sdiv_ptg000010l_2350-R",-6.27584125389628,-8.32628577637018,-5.86781451566746,-6.18582425433268,-8.98382495540796,-6.11597348329591,7.60919738844823,530.265022693386,2.53270932546465e-111,7.3987909978286e-109
"Sdiv_ptg000013l_1175-R",5.24046217287215,1.77197706704806,-0.98100148751474,-0.487059784577274,7.85145531306721,5.64438093452789,4.85097785682438,528.298804082721,6.71938895467272e-111,1.94891077066743e-108
"Sdiv_ptg000007l_0409-R",-1.06374990401464,-2.88908093811318,-3.79277177494073,-2.27946244576937,-6.88090466939154,-4.11260794923353,9.63617753199312,527.657707564387,9.23615970537534e-111,2.65988298579057e-108
"Sdiv_ptg000010l_0574-R",3.68770589809845,0.7883485265096,-0.7793915741202,-0.25615533779618,-0.174888388237557,2.71550640407498,4.84936626888806,527.087722324322,1.22553845695134e-110,3.50452215373e-108
"Sdiv_ptg000002l_1170-R",-6.21862735825974,-4.12343825382588,0.74955255230318,-8.3999144961208,0.43730143806109,-11.3313475169501,5.29897606228443,526.32164931535,1.79233443806515e-110,5.08947777566947e-108
"Sdiv_ptg000005l_0851-R",4.31968508858954,3.17379313188503,4.32767138257299,5.46026645786881,-3.5814783442909,4.59423967949197,4.91887627504978,524.125198128848,5.33032643394329e-110,1.50307802206042e-107
"Sdiv_ptg000002l_2053-R",4.22529505073913,2.79125366754746,6.07743848145202,2.85030437511024,1.0764267712629,4.24972012556723,6.83435551276177,522.715912811459,1.07262156464609e-109,3.00378422441511e-107
"Sdiv_ptg000008l_0689-R",-1.59411817311873,-4.69631669175714,-10.8360950236646,-10.8360950236646,-8.41434241216263,-2.87458653112385,3.19098443171296,522.19750145671,1.38726540119086e-109,3.85830814251754e-107
"Sdiv_ptg000003l_1337-R",0.498749635349575,-2.25461694245882,-3.23677293592539,-3.21584931737646,0.558074281200395,0.508215674654624,7.64190582138395,520.183093834843,3.76910626482146e-109,1.04114509516558e-106
"Sdiv_ptg000014l_0181-R",-1.66354820917571,-5.2367483191091,-4.56578792655299,-6.03401598528654,-4.41725862711093,-3.62632514189863,7.65271335515172,519.848330490459,4.45014651219042e-109,1.22096384644597e-106
"Sdiv_ptg000012l_1504-R",2.31084552004175,-2.96599981734999,-8.43390252508141,-3.34093579402558,-6.78844044079345,-1.8778171247619,3.2353220210621,519.551909287693,5.15522761922651e-109,1.40241923968491e-106
"Sdiv_ptg000007l_2140-R",0.0622824047861091,-1.57614744459805,-3.525648135199,-3.63678777182377,-2.4273132154428,-1.6038778079941,6.04383245984654,519.542019524822,5.18058626687524e-109,1.40241923968491e-106
"Sdiv_ptg000009l_0299-R",3.68541036456996,6.93546093231671,6.62020317246135,6.25946900452344,3.20597498573334,4.25023201481826,5.06102119323186,519.220061694026,6.07791763460561e-109,1.63443657927679e-106
"Sdiv_ptg000022l_0547-R",2.37156853580497,0.550011107907257,0.243039316595918,-0.254639097787973,-6.57297552797049,-4.8867582410249,5.87983344368095,519.129586637993,6.35697401014696e-109,1.69823214905281e-106
"Sdiv_ptg000003l_1520-R",-0.56287156812423,2.1992715222608,2.316235145311,2.08074803371136,0.921373727924737,0.40575846094602,8.05681074464014,516.713437864692,2.10801682314278e-108,5.59464909284547e-106
"Sdiv_ptg000002l_0706-R",-5.97294368720044,-6.02548065988213,-6.24372857420667,-10.1934983783281,-1.87771359507259,-3.63391119049685,5.35813605984923,513.435207576462,1.07207700224786e-107,2.82680251644654e-105
"Sdiv_ptg000005l_1193-R",-0.572145129959,0.731239941364434,-0.172435444977163,-0.41169799076824,-5.5347071075793,0.813968816375699,6.55004667612742,512.629247092835,1.59911192954826e-107,4.18926058137011e-105
"Sdiv_ptg000005l_1780-R",-1.11149014141047,-4.15717304642534,-2.87399832516598,-5.36011074616434,-2.77842056649826,-1.68352387810658,6.82853636158904,511.922706105808,2.27043457144578e-107,5.90982475693123e-105
"Sdiv_ptg000001l_0567-R",2.17809597453093,-3.22171016336675,-5.50945819489225,-4.23653874917671,0.155113872639899,1.93838596043362,4.31338626516511,511.415806229872,2.91960279823129e-107,7.55117141560381e-105
"Sdiv_ptg000010l_0159-R",-0.350134900634642,-5.04894438754311,-5.89059002620157,-8.14358010651043,-1.55934046098043,-1.71638467954633,4.16021126399276,507.815969734649,1.74143323410194e-106,4.47548341164197e-104
"Sdiv_ptg000002l_0533-R",-4.59428233216263,-4.06842948298062,-4.11812927225651,-4.52813587533425,-12.0241826508629,-3.30687235430352,5.76741335695507,507.598121780522,1.94017401097105e-106,4.95488716286104e-104
"Sdiv_ptg000002l_1857-R",4.89498109440069,5.3303636245694,6.72809184561845,-1.79272791067767,8.09651441036413,6.49497518381589,6.04142592386374,507.118173490721,2.46173729299182e-106,6.24758153245163e-104
"Sdiv_ptg000004l_2200-R",-1.30722398364829,-3.09657472750006,-3.86656212594125,-1.5833220121099,-1.49569236740854,-0.881486411257183,6.54959082279498,504.145015688786,1.07588914681708e-105,2.71351271401579e-103
"Sdiv_ptg000004l_1471-R",-1.00763510819753,0.351905775359694,0.979028555641828,0.709167972523224,-6.04616340393077,0.200856548033524,5.36201014907723,504.008192700893,1.15144562132215e-105,2.88614820366712e-103
"Sdiv_ptg000012l_1448-R",-0.16166087293832,-0.630860181171649,-0.799272856490912,-0.456868403773321,-8.57570118921764,0.458432175069891,7.22946153020529,502.166496769191,2.87075110076786e-105,7.15151651520122e-103
"Sdiv_ptg000014l_0669-R",-0.16882747396374,-0.455439391725595,-9.04299617913095,-10.7182861538759,-2.4442514747273,0.447504257801261,4.27075700460589,501.215176432744,4.60184141932748e-105,1.13940471142202e-102
"Sdiv_ptg000014l_0481-R",-0.53480093982108,-4.57917384124587,-7.30578363722692,-6.54246923599316,-4.02626278764373,-4.54522450282594,6.45343926245019,500.67204450519,6.02467006719255e-105,1.48265304696012e-102
"Sdiv_ptg000007l_2045-R",-6.22737787623699,0.547662055687549,0.769556435479472,-1.40770767285863,1.03805984028803,-9.9669127079807,4.56191489662117,500.198737070914,7.61890311496856e-105,1.86369385473743e-102
"Sdiv_ptg000010l_2283-R",0.877631978590142,-4.02138952130202,0.521685102698772,-4.85972845734107,-5.24108968242252,1.17937408838847,5.05509646249064,500.087515159478,8.0510328297286e-105,1.95760622205964e-102
"Sdiv_ptg000010l_1815-R",0.567978570280047,-0.700223369284693,-6.80260091942548,-9.2243702671132,3.58922359893251,2.37084422613883,5.10521767292588,498.294945433774,1.95882935034105e-104,4.73453717856837e-102
"Sdiv_ptg000002l_0948-R",-0.400596915934395,0.570706109654655,0.410865294473069,-5.70119768591537,0.6958103833983,0.45100453815658,7.8545971198798,497.241806369477,3.30257383355911e-104,7.93516645476339e-102
"Sdiv_ptg000022l_0200-R",1.24079918666006,2.12966592570407,1.03181397877178,2.2796094589633,-7.39538100707604,2.70844721430273,5.61881498594476,496.264606679085,5.36224886217548e-104,1.28082045469116e-101
"Sdiv_ptg000007l_0502-R",6.08115504642568,3.71318658232725,3.86081513906427,4.28810670021119,-4.12870846649586,4.59428774161681,4.7206798856335,495.841297648022,6.61498902358999e-104,1.57080844615143e-101
"Sdiv_ptg000007l_0762-R",-0.115745891383444,-3.81641433351031,-1.18297511883012,-6.99502149194272,-0.418764270164088,-0.759264895658169,6.22259851514051,494.728913148854,1.1485169890083e-103,2.71143493346923e-101
"Sdiv_ptg000014l_1793-R",1.74079910275229,-2.18041760658482,-2.47113031485515,-3.48277391860083,1.02416783101502,-0.0190184950316058,6.12229416806701,492.849636792775,2.91692179284686e-103,6.84650441158032e-101
"Sdiv_ptg000013l_1676-R",-0.380767869774784,-5.47484768872555,-3.41171928154167,-11.6369790053336,-4.42718585370318,0.205835468756828,4.71383685931454,492.366803146221,3.70614905315866e-103,8.64895910646899e-101
"Sdiv_ptg000016l_0215-R",1.59470859664289,-2.35398470569482,-5.05729678553475,-5.12789966144222,-5.2886161156475,1.46523101262916,5.68733733188308,491.121124605191,6.87427957465024e-103,1.59506855090427e-100
"Sdiv_ptg000012l_0420-R",1.94568382122576,2.0236573030728,1.90324640082519,1.8319673692386,-7.44389011001453,2.02481850826331,5.08711827316737,484.885654858235,1.51422066810559e-101,3.49354798006224e-99
"Sdiv_ptg000004l_1036-R",-2.38789903922007,0.512055418718535,0.0748753762068417,0.986512779471395,-1.76291776909516,1.45705589119525,6.61270150871253,482.523019787095,4.88656635934881e-101,1.12103905981761e-98
"Sdiv_ptg000001l_0298-R",0.689415859054977,1.26904623048406,-4.93385509770659,0.152083401587516,2.77643052545552,2.61828572483599,6.19825621463374,479.896760491615,1.79708254025202e-100,4.0995693050266e-98
"Sdiv_ptg000015l_2379-R",-3.50884479348368,0.971537917591618,0.694599733374405,1.13307950530982,1.08554706231655,-4.86491300955234,6.18675528098084,479.70204852046,1.97923868574876e-100,4.48988637282201e-98
"Sdiv_ptg000005l_1575-R",-0.273168256639408,-3.77651808377965,-3.36416435537159,-5.30841565176415,-3.68170365885089,-4.23193955610621,6.54753110710331,478.969381085494,2.84624826440794e-100,6.42081983469716e-98
"Sdiv_ptg000005l_1723-R",-0.466162226769228,-0.461706736333484,0.895749780038125,0.773466585376703,-8.06125674866762,0.322192836970224,5.45689140227394,478.519741945784,3.55711824708509e-100,7.98012947741088e-98
"Sdiv_ptg000013l_2068-R",3.90424101810426,0.516074805871027,-0.0827989436123366,-4.65421341742454e-05,-3.16500622613493,3.52307850911954,5.5106751672139,477.675942512751,5.40505916866984e-100,1.20592215715938e-97
"Sdiv_ptg000004l_2212-R",8.98421767214072,10.1031448768871,11.1493709147397,2.93636446951907,11.9656977797592,8.54454039919042,4.88997647156358,475.055907218119,1.98142049941824e-99,4.39658802182389e-97
"Sdiv_ptg000009l_2308-R",6.18847368475953,5.38215674972818,3.842103436476,4.54780480704031,-2.8608318733001,7.33174854525575,4.79004261581089,475.015009895591,2.02200827123428e-99,4.46226455770322e-97
"Sdiv_ptg000014l_1623-R",0.816115283871282,-0.304874097011831,-7.33247043249579,0.822112988231617,0.00912688440494833,0.967944898821607,5.19196458351051,474.810678521819,2.23759140396034e-99,4.9113317053629e-97
"Sdiv_ptg000003l_1031-R",0.154165142843424,-3.60186686416432,-5.00170509385536,-3.90145009467625,-1.5369108960955,-0.212010942608769,5.39954647591394,472.987558301914,5.52508407433907e-99,1.20619120388501e-96
"Sdiv_ptg000012l_1159-R",0.135072372431829,-4.77682024072265,-2.88560088503769,-1.89302252872464,-6.46965402026874,-3.0390605128645,5.63080180947137,471.62810909625,1.08405183745844e-98,2.35395769582018e-96
"Sdiv_ptg000022l_1436-R",0.615073840608246,-2.7644706179313,-5.76546404048128,-8.91210658454393,0.202017249381059,0.113826333159523,5.01183651150523,471.420683422095,1.20146600527941e-98,2.59503875587105e-96
"Sdiv_ptg000009l_2206-R",-0.569619687651475,-1.75558635597052,-2.81040511395639,-1.1108140396723,-5.92639294491778,-2.01767554454243,7.30340860915502,470.704176110044,1.71389226517454e-98,3.68223858834272e-96
"Sdiv_ptg000012l_1875-R",-5.99370667611478,1.19976503240882,0.952679389304184,1.13221285032766,0.99190810437519,1.19232215924903,5.29133438899047,470.567339920148,1.83419562386534e-98,3.91996565803557e-96
"Sdiv_ptg000005l_1844-R",-6.44111361218249,-0.961476999882758,-1.07526940136344,-0.862343880481392,-0.616985914921647,-1.521153752373,7.11722660264193,468.698087576141,4.63346796619831e-98,9.85060734217007e-96
"Sdiv_ptg000004l_0598-R",-1.77795009795608,-2.79264301071636,-2.54043982158446,-7.90018978071339,-2.41823527611923,-9.22536662955751,5.44490564848678,467.380787952309,8.90266311363974e-98,1.8828205124607e-95
"Sdiv_ptg000013l_1620-R",0.240871501258757,-4.39617585021352,-8.62956493658206,-6.4719560006095,-0.244281711086837,0.666364119990104,4.03806421343129,467.087986701656,1.02934020311889e-97,2.165667786935e-95
"Sdiv_ptg000015l_1391-R",0.650718311589056,2.27633151404059,2.66691104897253,2.14615520415745,-4.83199205552062,-0.00691146879306745,5.23352551762764,464.321397893725,4.05674979197569e-97,8.49115371407035e-95
"Sdiv_ptg000001l_0289-R",0.748479258756916,-2.70142961745316,-2.400624325858,-2.72351963194328,0.667915445774269,-0.316877645650973,6.17789791857581,463.389627287388,6.43831737581633e-97,1.34068879673025e-94
"Sdiv_ptg000022l_0548-R",2.43386097772042,-2.02242708570402,-3.29195672884397,-1.96623351099185,1.86344124824485,-6.22739889690939,6.04572302594981,462.543206168323,9.79465737233027e-97,2.02919314929002e-94
"Sdiv_ptg000005l_1923-R",0.0185580601493587,-4.90424776025716,-6.34700961279959,-5.39812608134327,-0.980085480601231,0.265664567192053,4.18502024239611,456.555386789792,1.90528211469969e-95,3.92720231215713e-93
"Sdiv_ptg000010l_1957-R",-4.09038204863589,1.71819017459974,-6.71815536956997,-5.12799994638689,-6.62543742875796,-1.10229393722099,5.56461804002878,456.279757647998,2.18418368399665e-95,4.47934154910949e-93
"Sdiv_ptg000001l_0198-R",-0.482914949533538,-4.09063051827485,-3.43252486107643,-3.93477965108956,-2.24620396709329,-2.35034332289066,7.74944521960866,453.599937967567,8.24348152706241e-95,1.6820844768236e-92
"Sdiv_ptg000008l_0761-R",1.74471935682397,-0.452254131009752,-1.11745062913529,-0.4733454403133,0.372369698079665,1.53504894497954,7.90850763550945,453.040363199326,1.08781072630912e-94,2.20858211762541e-92
"Sdiv_ptg000002l_0943-R",2.76957552950569,6.88617790562658,4.83571247510926,4.68544132385513,3.38551040506202,1.31946735704067,7.05612474247572,452.242908708169,1.61508312125006e-94,3.26278931450149e-92
"Sdiv_ptg000004l_0192-R",0.896239146168508,-2.85629512575278,-5.65964324069598,0.156336470147122,1.38022348759064,0.760217104720474,5.74727826214868,452.095712245182,1.73730744073627e-94,3.49233197715529e-92
"Sdiv_ptg000008l_0423-R",0.425618734488836,-4.97474888682401,-9.88436768404995,-9.88436768404995,0.11172539997325,0.294978404671109,3.75054300226163,451.865403347346,1.94736332257033e-94,3.89530222050694e-92
"Sdiv_ptg000010l_1351-R",-0.642430849908163,-3.14127783715888,-3.45856825758738,-1.37204565067999,-5.95842202827898,-2.92487023824638,5.45605548303919,451.781571884586,2.02997323584183e-94,4.04064182424478e-92
"Sdiv_ptg000005l_2070-R",0.929485050091706,-2.19692373884865,-2.5043723522338,-10.6574698206317,-8.26491909250744,-0.478123731910601,4.47081723251678,451.346735469,2.51814730298965e-94,4.98789704318037e-92
"Sdiv_ptg000022l_0129-R",6.10076250746131,6.46096232707649,5.14650359178549,5.88973186997845,3.00264086886676,4.57852588426499,7.47792415342841,449.764055953359,5.51719130308953e-94,1.08752946627793e-91
"Sdiv_ptg000003l_1770-R",0.996954183825956,3.87232097813307,1.22026420813684,2.85093593645755,5.53597613437818,0.774039235920843,5.94606863942264,448.452657526121,1.05671920891086e-93,2.07290532352823e-91
"Sdiv_ptg000018l_0085-R",5.45838578926858,-0.372183003281171,3.72036379866998,3.3585397162897,4.99582099558283,3.1886667978066,5.09327264709941,448.41663746417,1.07575110717552e-93,2.10009372394082e-91
"Sdiv_ptg000002l_1746-R",1.91796889806234,-1.65465559047553,-1.48743177154064,-1.67130947520726,0.649928788365641,-0.269020994278923,7.89430017338572,448.266839217105,1.15864705650142e-93,2.2511015491051e-91
"Sdiv_ptg000013l_0579-R",-3.91474504941813,-2.16520773330979,-2.67310785250373,-1.94979165261687,-4.38568320264209,-3.11942827910901,6.72412931150879,448.209073937586,1.19229382977733e-93,2.30544205961611e-91
"Sdiv_ptg000008l_0068-R",3.18067793341075,1.10458388724333,2.97484363725749,1.81356572904906,-4.6497463795128,4.36548507316504,5.03012606083428,447.760702110997,1.48895147123525e-93,2.86542006829282e-91
"Sdiv_ptg000005l_0805-R",-3.46859000449476,-5.68642332923212,-11.4253261180549,-11.4253261180549,-7.88179561638155,-5.22743688926121,3.33113815758365,447.661995031356,1.56359355095537e-93,2.99487168538178e-91
"Sdiv_ptg000010l_0608-R",4.49541136718377,0.00592988032496705,-3.16494228099333,-1.94403039658208,6.35140934330275,5.48982104653614,3.66228401749659,447.202968143749,1.96296781408188e-93,3.74217235016942e-91
"Sdiv_ptg000004l_1562-R",-1.95040858211909,-2.39458663112795,-3.1960236124152,-3.21226161792805,-4.60854507092644,-3.62635614133317,7.04591570560386,446.494395144793,2.78873137790835e-93,5.29155263230591e-91
"Sdiv_ptg000013l_1962-R",-0.880647988860624,-4.76903393707538,-10.5931115225486,-10.5931115225486,-7.03054703505655,1.14000254968535,3.57166503671844,445.628098683002,4.28391893481664e-93,8.09082847754254e-91
